image,low_high_sim,low_raw_sim,high_raw_sim
170,0.9998899042912025,0.9931848752043537,0.9930962986046824
171,0.9999182602495863,0.993093048816533,0.9931047450559131
172,0.9999309471093983,0.992899864500454,0.9929124437742793
173,0.9999268384035488,0.993283633347254,0.9932714199344355
174,0.999909860007308,0.9930702739071218,0.9930417645111027
175,0.9999261457453424,0.9929830817599139,0.9929667100855288
176,0.9999333402995237,0.9930527873780339,0.9930203206597157
177,0.99991863032795,0.9931888203795899,0.9931505449752531
178,0.9999270571859425,0.9932456352008102,0.9932440858699153
179,0.9999275385484532,0.9933216310649807,0.993308959580033
180,0.9998865008351845,0.9931079041500819,0.9930951480931075
181,0.9999312707459866,0.9934150812339592,0.9934084304197257
182,0.9999175699236822,0.9931520816262907,0.9931418184581126
183,0.9999210701310592,0.9930385973202643,0.993020633151782
184,0.999910694530049,0.9923786255018475,0.9923117143336839
185,0.9999299962352243,0.9932519458010234,0.9932399497345232
186,0.999933379938622,0.9930228448054669,0.9930195014442061
187,0.9999165712113808,0.9931294775034778,0.9931257819153824
188,0.9999081389301983,0.9931486227842952,0.9931400794169627
189,0.9999241211052926,0.9931033222592375,0.9930873621532101
190,0.9999287535274157,0.9934714086488751,0.9934457616168305
191,0.9998788028627098,0.9928583801292852,0.9928024974639664
192,0.9999304819601361,0.9932454576995609,0.9932332405056316
193,0.9999196190669133,0.992942323475878,0.992932350111403
194,0.9999259749764241,0.9934322838823048,0.993403390957086
195,0.9998265971090481,0.9928205326441454,0.9927649124140305
196,0.999929639453682,0.9929137960417638,0.9929230995371426
197,0.9998709799673187,0.9927795706447671,0.9928359630205758
198,0.9999159915991879,0.9933320293118149,0.9933547245619041
199,0.9998768390270105,0.9926953892520244,0.9927099781480062
200,0.9999291218823011,0.9931249154996072,0.9930991197346819
201,0.9999201377357999,0.9934455761067108,0.9934503006848432
202,0.999930479262595,0.992963486286831,0.992951380659122
203,0.9999292670064516,0.9932865192382297,0.993257730474653
204,0.9998465706695433,0.9928882674793276,0.9928054008230147
205,0.9999231219061504,0.9932165406333684,0.9932277030643275
206,0.9999345702158801,0.9929596517157497,0.9929622039212025
207,0.999915175035044,0.993457048445937,0.9934202347438272
208,0.9999329685881293,0.9932226368249157,0.9931926585019968
209,0.9999283546070816,0.9934964655505022,0.9934820399163307
210,0.9998943951510337,0.9927714247460638,0.9927686951241081
211,0.9999094335428291,0.9927858605711566,0.9927542203991467
212,0.9999220073771447,0.9932560981996786,0.9932223514701267
213,0.999864291551032,0.9928885255941097,0.9927664043757188
214,0.9999348139810019,0.9929845282826494,0.9929649660740368
215,0.9999098446066008,0.9929872132465363,0.9929692631627907
216,0.9999403473486954,0.9931020909488484,0.9931029049212226
217,0.9999392441417132,0.9930304092541055,0.9930128560979945
218,0.9998860964344702,0.9928374950309249,0.9927720026742142
219,0.9999135911535726,0.9930835838740355,0.9930742787687444
220,0.9999255076006449,0.9932420137868547,0.9932176583789221
221,0.9999131428972782,0.993296107627694,0.9933197849709294
222,0.9999246901613769,0.9931902136445154,0.9931860369660703
223,0.9999042334049592,0.9930189327853758,0.9930047842756388
224,0.9999293888606781,0.9930390078791306,0.993039812320442
225,0.9999271494861055,0.99315437207443,0.9931476964228457
226,0.9998492409783993,0.9927448093903722,0.9928285476157347
227,0.9999143134574517,0.993061420632193,0.9930538292294449
228,0.9999270310216585,0.9929520858668572,0.9929514297630614
229,0.9999183944250025,0.9932351803397693,0.9932074863067004
230,0.9999281048055433,0.992756805869843,0.9927289319131799
231,0.9999164610327624,0.9931716362152812,0.9931796364483596
232,0.999921697346178,0.9930606211848515,0.9930386624910073
233,0.9999086486933392,0.9934432256197738,0.9934360602923317
234,0.9998768530158959,0.99300178606714,0.992983654211856
235,0.9999293915731469,0.9926129701537248,0.9926072593868513
236,0.9999112947102756,0.9928920286261983,0.9929110148105528
237,0.9999372130139305,0.992792505344096,0.9927784400488253
238,0.9999252249107652,0.9930616373922616,0.9930889336254757
239,0.9999207324497394,0.9931094841304311,0.9930434504448226
240,0.9999322130811976,0.9934049851956992,0.99338872962814
241,0.9999111357494763,0.9931582493225494,0.9931551817854982
242,0.9999200908985367,0.9932068784377925,0.9931994347855457
243,0.999895997023624,0.992860059551466,0.9927846929284412
244,0.9999334985444803,0.9929149054567465,0.992893275298405
245,0.9999229349234137,0.9930043114758885,0.9929510532478654
246,0.9999329515384758,0.9931607765894709,0.9931157930560967
247,0.9999139662821264,0.9929224648163353,0.9928946458878996
248,0.9999237308731393,0.9933554472897572,0.9933480691728992
249,0.9999154597590818,0.993368580988738,0.9933698508051461
250,0.9999343623600392,0.9930186962455572,0.9930311766784203
251,0.9998894238067704,0.9932541326122323,0.9931634195826639
252,0.999922360278846,0.9933182807837917,0.993328009972819
253,0.9999189150996644,0.9931597498189584,0.993199759919001
254,0.9998427499149536,0.9925668163090408,0.9925687929651883
255,0.9999183736774309,0.9929895962943665,0.9929768293274766
256,0.9999190319629682,0.9931145389848303,0.9930756663529862
257,0.9999274832201399,0.9930937565353698,0.993102231793803
258,0.9999212734185211,0.9932420729939178,0.9931972872388475
259,0.9998962565860736,0.9927568441816317,0.9927285690158622
260,0.9999274226288014,0.9934292461732313,0.993390730886728
261,0.9999272566623255,0.9931643769126395,0.9931461753475582
262,0.9997268367194797,0.9927995406994098,0.9927638741064015
263,0.9999056838766185,0.9931560976726141,0.9931233300134759
264,0.9999150075005773,0.9931525405436487,0.993143141726979
265,0.999914916329091,0.9933203530001924,0.9933209328321206
266,0.9999243012862719,0.9932173280315103,0.9932116537527078
267,0.9998472258397642,0.9931348887833776,0.9930159889050576
268,0.9999260059565552,0.9933040292165918,0.9932722962786877
269,0.9999283965681216,0.9929442633056902,0.9929281741613136
270,0.9999185496976084,0.9930860931592318,0.9930857125843652
271,0.9999015584722301,0.9930775186795066,0.993034906303973
272,0.9999268507030991,0.9929314567006932,0.9929222240873841
273,0.999929854127089,0.993111855378461,0.9930708300090096
274,0.9999341860209076,0.9930288868723472,0.9930090485368617
275,0.9999254369035437,0.9930033260198282,0.9929817144636603
276,0.9999232509870132,0.9930334606600898,0.9930107999496678
277,0.999889316246679,0.9929541480848266,0.9928968370894313
278,0.9999275195655593,0.9931138070102806,0.9931204897232789
279,0.9999299300837541,0.9929533966776036,0.9929364794285632
280,0.9999137501656168,0.9931160027052248,0.9931083781746477
281,0.9999204028238695,0.9934644316050751,0.9934610493230153
282,0.9999235411770594,0.9930002502906671,0.993011191438729
283,0.9999087945067929,0.9930009615271317,0.9929752321095129
284,0.999895544419052,0.9929865832926503,0.9929570192055392
285,0.9999165634925226,0.9929139714421311,0.992901150707005
286,0.9999284327523601,0.9930485919299414,0.9930204089940093
287,0.999893167459844,0.9931214941221223,0.9930932459591065
288,0.9999326587466055,0.9928811121022629,0.9928653748545938
289,0.9999361988210056,0.9929617154313797,0.9929459647765043
290,0.9999352687406425,0.992925770590897,0.9928917280092969
291,0.9999243865184082,0.9930576162113663,0.9930257826457839
292,0.9999006511632922,0.9928905234675769,0.9928493510400467
293,0.9999245763452046,0.9930380152135805,0.9930056155844426
294,0.9999262447221527,0.9934881098314408,0.9934952586609866
295,0.9999323278950452,0.9930088882115068,0.9930172424009753
296,0.9998892944429202,0.9927252940730542,0.9926267733272557
297,0.9999271623089862,0.9932659208681762,0.9932425015999616
298,0.9999100959846176,0.9930418663457495,0.9930082806770739
299,0.99992166592845,0.9930952292255761,0.9930736308364381
300,0.9999231654136151,0.9930982487227642,0.9930948789925593
301,0.9999250684584858,0.9930475073209721,0.9930805939477356
302,0.9999100789277248,0.993069409112712,0.9930324649100241
303,0.999905646380891,0.9930553285558874,0.9930102404710222
304,0.9999351960678933,0.9928665354689487,0.9928724546379977
305,0.9998745329326371,0.9931941108199067,0.993139021710065
306,0.9999348140902423,0.9928900007922219,0.9928679009848628
307,0.9999224376126926,0.9931865384808928,0.9931723833898723
308,0.999924170578829,0.9932335296080167,0.9932417236177116
309,0.9999208126492046,0.9932577834649083,0.9932379038613095
310,0.9998884575311623,0.9924706896630319,0.9924737604586421
311,0.9999322762614304,0.9933378460293939,0.9933486576405289
312,0.9999325420906214,0.9933084969718714,0.9932902272225069
313,0.9999200405898931,0.993021328032736,0.9929972600312281
314,0.9999176776620771,0.9930509257716812,0.9929807092914921
315,0.999937158025556,0.992894044284393,0.9928652609153698
316,0.9998446042697771,0.993197812735854,0.9931167440118434
317,0.9999191676756568,0.9931346004003468,0.9930969279820234
318,0.9998954011661025,0.9930331625374693,0.9930593251705643
319,0.9999162948148433,0.9931590482981244,0.9930965443466688
320,0.9999217077533235,0.9930820475612059,0.9930909892857241
321,0.999895946237883,0.993135249330697,0.9931398607263486
322,0.9999092411184789,0.9920617554242145,0.9920288414956927
323,0.9999361014020545,0.9932050949486751,0.9932106384676802
324,0.9999237404493793,0.9931265363875357,0.993098833136536
325,0.9999311329390733,0.9931692658761259,0.9931790498462743
326,0.9998700805515167,0.9927296865021867,0.9926396031158413
327,0.9999183554202865,0.9930605246174439,0.9930472943818898
328,0.9999234540917165,0.9931117961164637,0.9931088647399315
329,0.9999331394197705,0.9928154484877926,0.9928127588505944
330,0.9999428858132804,0.9928248947678533,0.9928141852203273
331,0.9999145179276657,0.9930290625367099,0.9930050933608734
332,0.9999247830481419,0.9930335055374958,0.9930280348471253
333,0.9999201886185318,0.9930307030354201,0.9930428307315595
334,0.9999395575592777,0.993001467403036,0.9929663053440856
335,0.9999169205314354,0.9930705647235858,0.993052361400787
336,0.9998666919110776,0.9929258991268665,0.9928804937700548
337,0.9999219746056672,0.9930480159624638,0.9930548370996827
338,0.9999380522736012,0.9931531584776426,0.9931680917255875
339,0.9999286286558501,0.993200969617637,0.9931908908948798
340,0.9999226561637021,0.9931935386340172,0.9931605464862938
341,0.9999211880650671,0.9929994740293758,0.9929622525704516
342,0.9999182169761037,0.9932298338597976,0.9932037062079729
343,0.99991757642431,0.9928258739106534,0.9927608680559886
344,0.9999093569925914,0.993040113430553,0.993035071572476
345,0.9999092948099575,0.9930954280486529,0.9930800521119487
346,0.9998997417857042,0.9930028111785681,0.9929390924744455
347,0.9999304395965811,0.992989226896462,0.9929868290995083
348,0.9998981459179094,0.9930825533588962,0.9930439866643361
349,0.9998730722029803,0.9925884444794978,0.9925979315710597
350,0.9999122487357892,0.9932596535749838,0.9932470673705662
351,0.9999285151832065,0.9928322432473036,0.9928315177341897
352,0.9998971440364974,0.9930647006082222,0.9930431585239947
353,0.999937702556383,0.9928918466993294,0.9928849781591843
354,0.9999176862792066,0.9927224947531403,0.9926585241120147
355,0.9999321386165968,0.9928330354835916,0.9928060810360694
356,0.9999320411499707,0.9929445445724786,0.9929182931612393
357,0.9999181690795821,0.9931535554620388,0.9931374745565357
358,0.9999045375395611,0.993101918379918,0.9930899967305342
359,0.9999037151082024,0.9929782781707616,0.9929548667990618
360,0.9999232212890102,0.9933555837581088,0.9933711532251546
361,0.9999033718937049,0.9931012846909777,0.9930525297567929
362,0.999918772191597,0.9930468575890706,0.9930435984089991
363,0.9999333006144009,0.9928712706177606,0.9928826514326135
364,0.9999091919026051,0.992997051048674,0.992975252903502
365,0.9998929333517098,0.9930734521623832,0.9930245847779406
366,0.9998453471532479,0.9927041274342178,0.9926784777597513
367,0.9999189525536035,0.9930097182032611,0.9929593703038117
368,0.9999092796313022,0.9928882013225677,0.9929337283427585
369,0.9999237783024137,0.9931360917172108,0.9931256754459623
370,0.9999258490628772,0.9931636759676122,0.9931494164718383
371,0.9999217586912129,0.9931399973862969,0.9931061331267036
372,0.9999327341955659,0.9930679674602494,0.9930443691001168
373,0.9999283969354568,0.9931881268808946,0.9931696188489983
374,0.9999206600937722,0.9928522219817684,0.9928454352559992
375,0.9999283433567429,0.9930136716437048,0.9930019127361172
376,0.9998166277954808,0.9927973310202691,0.9927432302496141
377,0.9999128047677766,0.992760643182603,0.9927331019692007
378,0.9997916355004298,0.992755528072072,0.992682448049167
379,0.9999237360818174,0.9928682767030516,0.9928160817908188
380,0.9999128602371627,0.9929909286507311,0.993009593530863
381,0.9999344886484393,0.9929014566774327,0.9929127845044865
382,0.9999337323280137,0.993141555917184,0.9931293354150498
383,0.999924761847157,0.9931996920263595,0.9931858736043735
384,0.9998954293296994,0.9927765482303897,0.9927637311672446
385,0.9999221154020171,0.9932202415312673,0.9932127834607168
386,0.9999191665339876,0.9931379264247814,0.9931163232340583
387,0.9998979146115943,0.992907010654631,0.992861536994856
388,0.9999221688393465,0.992975031204181,0.9929687159589915
389,0.9999254094660456,0.9932931073906927,0.9932785454087433
390,0.9999206460951363,0.9932972785277221,0.993262296828366
391,0.9998932569036529,0.9931157297528729,0.993070983841311
392,0.9999225913739589,0.9930823317759186,0.9930857318143158
393,0.9998938260903681,0.99314499676717,0.9930877235762453
394,0.9999011813286748,0.9929513015349056,0.992942085201416
395,0.9999336108777229,0.9933851352992927,0.9933748551113231
396,0.9999263921169064,0.9930667926852372,0.9930619033146668
397,0.9998778104014396,0.9928998677873756,0.9928902631920449
398,0.9998947820775336,0.9930899143425812,0.9930483293281215
399,0.9999145848731562,0.9930379396799193,0.9930382481663499
400,0.9999374105553246,0.9928023261263056,0.9927937402488891
401,0.9999337926553622,0.9934780928011627,0.9934327462895475
402,0.9999175045487585,0.9931583543442026,0.9931437718360175
403,0.9999131817440774,0.9928268000388544,0.9928588764869096
404,0.9999173649965148,0.993321815549336,0.9932986760321144
405,0.9998934286297512,0.9930432589721927,0.992970446415728
406,0.9999284993940927,0.99320094502343,0.9931904335010233
407,0.9999229210092073,0.993058359802212,0.993039149051769
408,0.9999040189901985,0.9932068432940683,0.9931803255766813
409,0.999924666420147,0.9930529978731467,0.9930122250857399
410,0.9999267044503986,0.9931157108852107,0.9930915092238035
411,0.9998816153336039,0.9928802214533581,0.9928796472327897
412,0.999923207110793,0.9932097379966744,0.9931976399324647
413,0.999875424121419,0.9929747141057003,0.9928227348396276
414,0.9999250267640732,0.9930330686846444,0.9930336026605987
415,0.9998548061655108,0.9929102349172104,0.9928093043055509
416,0.9999170728479158,0.9932847381483654,0.9932895168273993
417,0.9999309030527289,0.992739862383939,0.9927411543996414
418,0.9997607054456816,0.9927234881488562,0.9926465886070592
419,0.9999206019094263,0.9930972550637087,0.9930915115844449
420,0.9999409477848863,0.9930703640527144,0.9930646598779665
421,0.9999139703705203,0.9931634145994273,0.9931336739591016
422,0.9999309120125519,0.9929942996983608,0.9929737136219393
423,0.9998631377673689,0.9929645553740958,0.9929360761152162
424,0.9999267016945578,0.9931348423003594,0.9931558343197415
425,0.9999001585405619,0.9929876761147249,0.9929662646080922
426,0.9998736496724067,0.9930470548037046,0.9929858171581449
427,0.9999276889560395,0.9930820409464995,0.9930796260083088
428,0.9999202378882637,0.9931447365378105,0.9931568661892627
429,0.9998936791984937,0.9928260770059929,0.9928635811515716
430,0.9998974986360935,0.9927241741444653,0.992673372032908
431,0.9999287638913071,0.9930341234514932,0.9930362169475374
432,0.9999323912842697,0.9931680214007635,0.9931674797434491
433,0.9999329295624314,0.9931645727002432,0.9931753082291482
434,0.9999242422298852,0.9931815678805308,0.9931841256094147
435,0.999933724292426,0.9929067734067434,0.9929151302978868
436,0.9998900043882808,0.9931228399817155,0.9930799919818769
437,0.9999150646619371,0.9928524291901937,0.9928611316788543
438,0.9999295765790189,0.9933304222221707,0.9932984069944072
439,0.9999291532969908,0.9932618827209138,0.9932443555111534
440,0.999917900576227,0.9929396617966457,0.9929422898507884
441,0.9999393754391794,0.9930022985070736,0.9929670020528075
442,0.9999281868494146,0.9931196118382579,0.9931012528545325
443,0.9999332747275154,0.9929279229752381,0.9929253200532692
444,0.9999049780747665,0.9931073129706534,0.9930582449048843
445,0.9999008903860274,0.9928424907617485,0.9928107494131233
446,0.9999238448027514,0.9930562770994337,0.9929929819434031
447,0.9999315531618126,0.9928859756898768,0.9928887887360073
448,0.999903861274443,0.9930393256653357,0.9929990040222216
449,0.9999304212619574,0.9933708317669779,0.9933730241487595
450,0.9999103264369871,0.9928581117471266,0.9928537109270293
451,0.9999285566164061,0.9932109940980846,0.9932028490191999
452,0.9999158067304433,0.9929979917524032,0.993030792223982
453,0.9999236985619203,0.9932071720938742,0.9932163496677741
454,0.9999305380585247,0.9928702679483402,0.9928614030654673
455,0.9999281000784559,0.9930260276760631,0.9929888739895366
456,0.9999126454023858,0.9933306278488181,0.9933023008571522
457,0.999934013586229,0.9931203547246309,0.9930994071524649
458,0.9999033686892553,0.9933985174355583,0.993364814152449
459,0.9999321648401786,0.992948958991122,0.9929297272807941
460,0.9999218421121654,0.9930778982276376,0.993079526934486
461,0.9999293081145145,0.9934221149360979,0.9934013586333283
462,0.99992970690272,0.9928336433436119,0.9928793847341196
463,0.9999245262947403,0.9930247320110878,0.9929809977052718
464,0.9999255927087013,0.9929202366140987,0.9929143710068851
465,0.9999181213439625,0.9928801257291867,0.992862972560217
466,0.9999099213398625,0.9929343277115528,0.9929884978863249
467,0.9999220122905377,0.9930810261129275,0.9930749353993268
468,0.9999101369809983,0.992950503702307,0.9928889906757812
469,0.9999371788271244,0.9928723649850998,0.992871245755531
470,0.9999439224057458,0.992915413863876,0.992896858171123
471,0.9999287245313949,0.9931306036009625,0.9931519503578069
472,0.9999321771939506,0.993017864009699,0.9930178450646692
473,0.999916243371957,0.9933063841084093,0.9932808391510476
474,0.999927725101097,0.9931338598285521,0.9931298492337408
475,0.9999271305496602,0.9929275366376369,0.992905718742723
476,0.9998524288712209,0.9930160547680958,0.9929020663109612
477,0.999863014097858,0.9930707043891639,0.9929742677248644
478,0.999875161556227,0.9931663735965107,0.9931896448233245
479,0.9999262132449843,0.992649192533882,0.9926396695522719
480,0.999916949951268,0.993012245224568,0.9929895913782157
481,0.9999261650669683,0.9934824920200478,0.9934716171736342
482,0.9999362126925719,0.9931544490199501,0.9931367603354154
483,0.9999320149261847,0.9929781187993159,0.9929510356105158
484,0.9998796343964899,0.9930846169954928,0.993083177759816
485,0.9999164747881061,0.9927766607687768,0.9927228950552053
486,0.9999059691278449,0.9930786293926855,0.9930944297424604
